country,internal_reporting,count,timestamp
MNG,False,1,2024-10-15
BHS,,3,2024-10-15
TZA,False,2,2024-10-15
BWA,True,1,2024-10-15
DZA,False,3,2024-10-15
DMA,,2,2024-10-15
SYC,,3,2024-10-15
AZE,False,1,2024-10-15
SOM,False,1,2024-10-15
LAO,False,2,2024-10-15
CYP,True,7,2024-10-15
LBR,True,4,2024-10-15
BHR,,4,2024-10-15
SEN,True,1,2024-10-15
MNG,True,1,2024-10-15
MWI,,2,2024-10-15
NLD,,1,2024-10-15
AGO,True,2,2024-10-15
KGZ,False,2,2024-10-15
SDN,False,4,2024-10-15
WSM,False,3,2024-10-15
RUS,,1,2024-10-15
PRI,,3,2024-10-15
SLB,,3,2024-10-15
CMR,True,3,2024-10-15
GRD,,2,2024-10-15
DMA,False,2,2024-10-15
SSD,True,1,2024-10-15
LBY,True,4,2024-10-15
PRI,False,2,2024-10-15
BRA,True,226,2024-11-15
THA,False,41,2024-11-15
SLB,True,59,2024-11-15
ZAF,False,121,2024-11-15
PSE,,9,2024-11-15
HTI,,10,2024-11-15
NOR,True,131,2024-11-15
IRN,True,22,2024-11-15
POL,,249,2024-11-15
BRB,,26,2024-11-15
LVA,,19,2024-11-15
WSM,True,13,2024-11-15
JAM,,42,2024-11-15
ZMB,,6,2024-11-15
PRY,False,16,2024-11-15
BRA,,446,2024-11-15
BFA,True,2,2024-11-15
LAO,True,12,2024-11-15
MOZ,,104,2024-11-15
RWA,True,109,2024-11-15
TUR,False,19,2024-11-15
NPL,True,607,2024-11-15
ECU,False,41,2024-11-15
MDG,True,40,2024-11-15
SLB,False,2,2024-11-15
BOL,,47,2024-11-15
URY,,49,2024-11-15
AUS,False,540,2024-11-15
IND,False,25,2024-11-15
HKG,True,190,2024-11-15
SHN,False,4,2024-11-15
HND,True,22,2024-11-15
LBY,,10,2024-11-15
GIB,,18,2024-11-15
IDN,True,383,2024-11-15
ITA,True,19,2024-11-15
CHN,False,83,2024-11-15
BIH,False,2,2024-11-15
MOZ,False,3,2024-11-15
JPN,True,123,2024-11-15
ETH,True,19,2024-11-15
IRN,False,5,2024-11-15
VEN,False,15,2024-11-15
NRU,True,2,2024-11-15
ETH,,411,2024-11-15
KWT,False,11,2024-11-15
GEO,False,6,2024-11-15
LKA,True,44,2024-11-15
UKR,,1099,2024-11-15
ITA,,48,2024-11-15
BMU,True,1,2024-11-15
CMR,,23,2024-11-15
GHA,,12,2024-11-15
NOR,False,382,2024-11-15
TZA,True,745,2024-11-15
JAM,True,37,2024-11-15
BLZ,False,2,2024-11-15
SEN,,1,2024-11-15
SGP,True,216,2024-11-15
ARE,False,88,2024-11-15
MLI,True,4,2024-11-15
KWT,True,29,2024-11-15
GUY,,14,2024-11-15
LCA,,2,2024-11-15
COM,,4,2024-11-15
BHS,True,2,2024-11-15
ZAF,True,49,2024-11-15
SHN,,4,2024-11-15
SLV,False,12,2024-11-15
GUY,False,5,2024-11-15
QAT,,23,2024-11-15
PCN,,2,2024-11-15
MAR,False,4,2024-11-15
GBR,,2484,2024-11-15
MEX,False,148,2024-11-15
BOL,True,92,2024-11-15
TLS,True,77,2024-11-15
MAC,True,12,2024-11-15
SOM,True,4,2024-11-15
PRY,,77,2024-11-15
GHA,True,18,2024-11-15
TTO,False,3,2024-11-15
ARE,,64,2024-11-15
KAZ,True,8,2024-11-15
UGA,False,16,2024-11-15
TON,,8,2024-11-15
GEO,True,70,2024-11-15
BIH,True,60,2024-11-15
URY,True,81,2024-11-15
MDG,False,3,2024-11-15
CRI,,78,2024-11-15
JOR,False,12,2024-11-15
SYC,True,33,2024-11-15
MMR,True,83,2024-11-15
LKA,False,9,2024-11-15
GBR,False,496,2024-11-15
TON,True,24,2024-11-15
LVA,True,121,2024-11-15
NPL,,4,2024-11-15
CRI,True,72,2024-11-15
BRN,True,81,2024-11-15
UGA,,26,2024-11-15
AZE,,205,2024-11-15
AUS,,211,2024-11-15
FLK,,2,2024-11-15
MLI,,6,2024-11-15
JAM,False,29,2024-11-15
KNA,,3,2024-11-15
MEX,,711,2024-11-15
UKR,True,246,2024-11-15
LBN,True,16,2024-11-15
GRC,False,16,2024-11-15
AFG,,84,2024-11-15
PNG,,64,2024-11-15
BGD,,135,2024-11-15
YEM,,10,2024-11-15
IDN,False,99,2024-11-15
LVA,False,3,2024-11-15
MNG,,283,2024-11-15
BLR,,189,2024-11-15
ARG,False,122,2024-11-15
NIC,True,44,2024-11-15
LTU,True,6,2024-11-15
KOR,False,1,2024-11-15
TKM,,11,2024-11-15
NZL,,187,2024-11-15
THA,,2346,2024-11-15
CYP,False,6,2024-11-15
IRQ,,93,2024-11-15
NOR,,210,2024-11-15
MOZ,True,32,2024-11-15
VEN,,71,2024-11-15
SAU,True,752,2024-11-15
CHL,False,30,2024-11-15
SYR,True,2,2024-11-15
SOM,False,2,2024-11-15
TLS,,7,2024-11-15
EGY,False,14,2024-11-15
SAU,,80,2024-11-15
GRC,True,29,2024-11-15
ALB,False,8,2024-11-15
CAN,True,1,2024-11-15
DOM,,221,2024-11-15
PRT,True,65,2024-11-15
ALB,,33,2024-11-15
TWN,False,5,2024-11-15
NIC,,31,2024-11-15
CHL,True,72,2024-11-15
MEX,True,339,2024-11-15
DOM,False,103,2024-11-15
KHM,True,79,2024-11-15
GIB,True,16,2024-11-15
SSD,,7,2024-11-15
FJI,True,54,2024-11-15
PNG,True,25,2024-11-15
NAM,True,1,2024-11-15
SGP,False,91,2024-11-15
BIH,,24,2024-11-15
ISR,False,9,2024-11-15
TTO,True,26,2024-11-15
KWT,,21,2024-11-15
UKR,False,49,2024-11-15
MDV,True,24,2024-11-15
FJI,,58,2024-11-15
MRT,,25,2024-11-15
PER,,286,2024-11-15
MYS,True,327,2024-11-15
BGD,True,112,2024-11-15
SLE,True,4,2024-11-15
BTN,True,49,2024-11-15
PAK,,79,2024-11-15
PAN,False,7,2024-11-15
VNM,True,85,2024-11-15
TUR,,848,2024-11-15
BHR,False,9,2024-11-15
MKD,False,14,2024-11-15
HKG,False,3,2024-11-15
GRD,True,7,2024-11-15
MRT,True,1,2024-11-15
SLE,,51,2024-11-15
EGY,True,28,2024-11-15
MNE,,63,2024-11-15
AUS,True,507,2024-11-15
TKM,True,7,2024-11-15
PHL,True,91,2024-11-15
COM,True,7,2024-11-15
LCA,True,3,2024-11-15
PSE,True,10,2024-11-15
MAR,,30,2024-11-15
MDG,,45,2024-11-15
SDN,,26,2024-11-15
GEO,,47,2024-11-15
OMN,,10,2024-11-15
MWI,True,63,2024-11-15
DOM,True,181,2024-11-15
AFG,True,6,2024-11-15
KEN,False,32,2024-11-15
JPN,False,7,2024-11-15
KGZ,False,3,2024-11-15
VNM,,62,2024-11-15
PAN,,19,2024-11-15
CIV,,10,2024-11-15
BLR,True,6,2024-11-15
LBR,,3,2024-11-15
IRQ,True,41,2024-11-15
KOR,,63,2024-11-15
KGZ,True,16,2024-11-15
SLE,False,7,2024-11-15
ZAF,,67,2024-11-15
BTN,,53,2024-11-15
LSO,,1,2024-11-15
ISR,,25,2024-11-15
ARE,True,119,2024-11-15
ZMB,True,3,2024-11-15
KIR,True,2,2024-11-15
GIN,False,4,2024-11-15
PRT,,25,2024-11-15
ARG,True,566,2024-11-15
OMN,True,15,2024-11-15
TUN,,8,2024-11-15
JOR,True,244,2024-11-15
CRI,False,43,2024-11-15
DZA,True,40,2024-11-15
IRN,,12,2024-11-15
LTU,,3,2024-11-15
PAK,False,24,2024-11-15
ZWE,True,15,2024-11-15
CYP,,3,2024-11-15
THA,True,633,2024-11-15
TWN,,100,2024-11-15
MYS,,121,2024-11-15
ZWE,,1,2024-11-15
CHL,,47,2024-11-15
NGA,False,55,2024-11-15
MAC,,13,2024-11-15
PER,True,199,2024-11-15
ZWE,False,28,2024-11-15
ECU,True,270,2024-11-15
SAU,False,42,2024-11-15
NGA,True,55,2024-11-15
SRB,True,13,2024-11-15
CAN,,1,2024-11-15
PER,False,126,2024-11-15
MDV,False,27,2024-11-15
SDN,True,7,2024-11-15
POL,False,15,2024-11-15
PAK,True,61,2024-11-15
HTI,True,5,2024-11-15
TUN,True,4,2024-11-15
KIR,,3,2024-11-15
GBR,True,2518,2024-11-15
BRN,False,4,2024-11-15
ARG,,608,2024-11-15
IRQ,False,40,2024-11-15
BLZ,,51,2024-11-15
BGD,False,745,2024-11-15
ITA,False,14,2024-11-15
BTN,False,1,2024-11-15
ESP,False,4,2024-11-15
TTO,,56,2024-11-15
ESP,,27,2024-11-15
CHN,True,43,2024-11-15
MYS,False,79,2024-11-15
MAR,True,27,2024-11-15
NIC,False,23,2024-11-15
ZMB,False,3,2024-11-15
PAN,True,24,2024-11-15
KEN,,231,2024-11-15
PRI,True,4,2024-11-15
WSM,,12,2024-11-15
LKA,,35,2024-11-15
ISR,True,85,2024-11-15
MDV,,140,2024-11-15
POL,True,300,2024-11-15
GIB,False,2,2024-11-15
LBN,,13,2024-11-15
IRL,True,7,2024-11-15
AGO,,4,2024-11-15
KEN,True,252,2024-11-15
TWN,True,60,2024-11-15
IRL,,29,2024-11-15
BRB,True,27,2024-11-15
GHA,False,7,2024-11-15
SRB,False,2,2024-11-15
UGA,True,154,2024-11-15
PNG,False,6,2024-11-15
SHN,True,4,2024-11-15
NGA,,95,2024-11-15
KHM,False,14,2024-11-15
TUR,True,324,2024-11-15
MNE,True,63,2024-11-15
HND,,31,2024-11-15
TON,False,5,2024-11-15
YEM,True,8,2024-11-15
SLV,,57,2024-11-15
ECU,,252,2024-11-15
ETH,False,7,2024-11-15
DMA,True,2,2024-11-15
SYC,False,2,2024-11-15
GRC,,79,2024-11-15
SYR,,7,2024-11-15
BRB,False,5,2024-11-15
GIN,,138,2024-11-15
LBN,False,5,2024-11-15
COK,,8,2024-11-15
BLZ,True,1,2024-11-15
OMN,False,165,2024-11-15
NZL,False,428,2024-11-15
RUS,True,2,2024-11-15
QAT,False,19,2024-11-15
SGP,,159,2024-11-15
HND,False,14,2024-11-15
PRT,False,16,2024-11-15
IND,,1955,2024-11-15
KAZ,,30,2024-11-15
HTI,False,6,2024-11-15
BRA,False,38,2024-11-15
GIN,True,8,2024-11-15
LTU,False,1,2024-11-15
HKG,,481,2024-11-15
NZL,True,291,2024-11-15
PHL,False,56,2024-11-15
KHM,,85,2024-11-15
MMR,,26,2024-11-15
MMR,False,15,2024-11-15
MKD,,39,2024-11-15
ALB,True,184,2024-11-15
IRL,False,20,2024-11-15
AZE,True,258,2024-11-15
CHN,,23,2024-11-15
IDN,,549,2024-11-15
SLV,True,111,2024-11-15
MKD,True,40,2024-11-15
DZA,,40,2024-11-15
FLK,True,4,2024-11-15
GUY,True,99,2024-11-15
BOL,False,47,2024-11-15
VEN,True,148,2024-11-15
CIV,True,12,2024-11-15
JPN,,157,2024-11-15
ESP,True,39,2024-11-15
SRB,,12,2024-11-15
BHR,True,8,2024-11-15
TZA,,7,2024-11-15
BHS,False,4,2024-11-15
KGZ,,42,2024-11-15
LAO,,20,2024-11-15
PHL,,225,2024-11-15
IND,True,476,2024-11-15
EGY,,71,2024-11-15
KOR,True,52,2024-11-15
PRY,True,140,2024-11-15
QAT,True,56,2024-11-15
VNM,False,6,2024-11-15
URY,False,6,2024-11-15
JOR,,3,2024-11-15
MNE,False,1,2024-11-15
SOM,,5,2024-11-15
BRN,,1,2024-11-15
AFG,False,3,2024-11-15
GRD,False,1,2024-11-15
KNA,False,1,2024-11-15
MNG,False,1,2024-11-15
BHS,,3,2024-11-15
TZA,False,2,2024-11-15
BWA,True,1,2024-11-15
DZA,False,3,2024-11-15
DMA,,2,2024-11-15
SYC,,3,2024-11-15
AZE,False,1,2024-11-15
LAO,False,2,2024-11-15
CYP,True,7,2024-11-15
LBR,True,4,2024-11-15
BHR,,5,2024-11-15
SEN,True,1,2024-11-15
MNG,True,1,2024-11-15
MWI,,2,2024-11-15
NLD,,1,2024-11-15
AGO,True,2,2024-11-15
CIV,False,4,2024-11-15
SDN,False,4,2024-11-15
WSM,False,3,2024-11-15
RUS,,1,2024-11-15
YEM,False,1,2024-11-15
PRI,,3,2024-11-15
SLB,,3,2024-11-15
CMR,True,3,2024-11-15
GRD,,2,2024-11-15
DMA,False,2,2024-11-15
LBY,False,4,2024-11-15
SSD,True,2,2024-11-15
FJI,False,1,2024-11-15
LBY,True,4,2024-11-15
PRI,False,2,2024-11-15
SSD,False,1,2024-11-15
BRA,True,222,2024-12-15
THA,False,44,2024-12-15
SLB,True,59,2024-12-15
ZAF,False,124,2024-12-15
HTI,,9,2024-12-15
PSE,,5,2024-12-15
NOR,True,131,2024-12-15
IRN,True,23,2024-12-15
POL,,256,2024-12-15
LVA,,19,2024-12-15
BRB,,27,2024-12-15
WSM,True,13,2024-12-15
ZMB,,6,2024-12-15
JAM,,44,2024-12-15
PRY,False,14,2024-12-15
BRA,,447,2024-12-15
LAO,True,13,2024-12-15
BFA,True,3,2024-12-15
MOZ,,106,2024-12-15
JOR,,3,2024-12-15
RWA,True,110,2024-12-15
TUR,False,19,2024-12-15
MNE,False,1,2024-12-15
SOM,,9,2024-12-15
NPL,True,600,2024-12-15
ECU,False,44,2024-12-15
MDG,True,41,2024-12-15
BRN,,1,2024-12-15
SLB,False,2,2024-12-15
BOL,,59,2024-12-15
URY,,50,2024-12-15
AUS,False,547,2024-12-15
HKG,True,190,2024-12-15
IND,False,25,2024-12-15
HND,True,24,2024-12-15
LBY,,11,2024-12-15
GIB,,19,2024-12-15
IDN,True,403,2024-12-15
ITA,True,21,2024-12-15
CHN,False,85,2024-12-15
BIH,False,2,2024-12-15
MOZ,False,3,2024-12-15
JPN,True,127,2024-12-15
ETH,True,18,2024-12-15
AFG,False,3,2024-12-15
IRN,False,5,2024-12-15
VEN,False,15,2024-12-15
GRD,False,1,2024-12-15
NRU,True,2,2024-12-15
ETH,,423,2024-12-15
KWT,False,11,2024-12-15
GEO,False,6,2024-12-15
LKA,True,44,2024-12-15
UKR,,1105,2024-12-15
ITA,,49,2024-12-15
CMR,,23,2024-12-15
GHA,,12,2024-12-15
NOR,False,388,2024-12-15
TZA,True,763,2024-12-15
JAM,True,38,2024-12-15
BLZ,False,2,2024-12-15
SGP,True,218,2024-12-15
ARE,False,88,2024-12-15
MLI,True,4,2024-12-15
KNA,False,1,2024-12-15
KWT,True,28,2024-12-15
GUY,,14,2024-12-15
COM,,4,2024-12-15
LCA,,2,2024-12-15
BHS,True,2,2024-12-15
ZAF,True,50,2024-12-15
SHN,,4,2024-12-15
GUY,False,5,2024-12-15
SLV,False,13,2024-12-15
MNG,False,1,2024-12-15
QAT,,26,2024-12-15
PCN,,2,2024-12-15
BHS,,3,2024-12-15
MAR,False,4,2024-12-15
GBR,,2565,2024-12-15
MEX,False,157,2024-12-15
TLS,True,79,2024-12-15
BOL,True,99,2024-12-15
MAC,True,17,2024-12-15
TZA,False,4,2024-12-15
SOM,True,4,2024-12-15
PRY,,82,2024-12-15
GHA,True,17,2024-12-15
TTO,False,4,2024-12-15
ARE,,66,2024-12-15
KAZ,True,9,2024-12-15
UGA,False,15,2024-12-15
TON,,8,2024-12-15
URY,True,81,2024-12-15
BIH,True,60,2024-12-15
GEO,True,69,2024-12-15
BWA,True,1,2024-12-15
MDG,False,3,2024-12-15
CRI,,79,2024-12-15
JOR,False,12,2024-12-15
MMR,True,88,2024-12-15
LKA,False,9,2024-12-15
SYC,True,33,2024-12-15
GBR,False,505,2024-12-15
LVA,True,122,2024-12-15
DZA,False,5,2024-12-15
TON,True,24,2024-12-15
NPL,,3,2024-12-15
CRI,True,70,2024-12-15
BRN,True,81,2024-12-15
UGA,,27,2024-12-15
AZE,,212,2024-12-15
AUS,,210,2024-12-15
MLI,,6,2024-12-15
JAM,False,30,2024-12-15
KNA,,3,2024-12-15
MEX,,771,2024-12-15
UKR,True,243,2024-12-15
LBN,True,17,2024-12-15
GRC,False,16,2024-12-15
BGD,,135,2024-12-15
PNG,,63,2024-12-15
AFG,,85,2024-12-15
DMA,,2,2024-12-15
YEM,,12,2024-12-15
IDN,False,97,2024-12-15
LVA,False,3,2024-12-15
BLR,,192,2024-12-15
MNG,,285,2024-12-15
SYC,,3,2024-12-15
ARG,False,125,2024-12-15
LTU,True,6,2024-12-15
NIC,True,46,2024-12-15
AZE,False,1,2024-12-15
TKM,,12,2024-12-15
NZL,,189,2024-12-15
THA,,2353,2024-12-15
CYP,False,6,2024-12-15
IRQ,,93,2024-12-15
NOR,,205,2024-12-15
MOZ,True,31,2024-12-15
VEN,,71,2024-12-15
SAU,True,758,2024-12-15
SYR,True,2,2024-12-15
SOM,False,2,2024-12-15
TLS,,9,2024-12-15
EGY,False,16,2024-12-15
SAU,,85,2024-12-15
GRC,True,29,2024-12-15
ALB,False,8,2024-12-15
BFA,,1,2024-12-15
LAO,False,2,2024-12-15
DOM,,220,2024-12-15
PRT,True,63,2024-12-15
ALB,,35,2024-12-15
CYP,True,7,2024-12-15
LBR,True,5,2024-12-15
BHR,,5,2024-12-15
TWN,False,5,2024-12-15
NIC,,30,2024-12-15
DOM,False,101,2024-12-15
MEX,True,347,2024-12-15
KHM,True,78,2024-12-15
MNG,True,1,2024-12-15
SEN,True,1,2024-12-15
GIB,True,16,2024-12-15
SSD,,6,2024-12-15
FJI,True,54,2024-12-15
PNG,True,25,2024-12-15
SGP,False,91,2024-12-15
BIH,,22,2024-12-15
ISR,False,10,2024-12-15
TTO,True,26,2024-12-15
KWT,,21,2024-12-15
UKR,False,49,2024-12-15
MWI,,2,2024-12-15
MDV,True,24,2024-12-15
FJI,,58,2024-12-15
MRT,,26,2024-12-15
PER,,304,2024-12-15
MYS,True,327,2024-12-15
NLD,,1,2024-12-15
BGD,True,113,2024-12-15
SLE,True,4,2024-12-15
BTN,True,48,2024-12-15
PAK,,242,2024-12-15
PAN,False,7,2024-12-15
VNM,True,81,2024-12-15
TUR,,849,2024-12-15
BHR,False,9,2024-12-15
MKD,False,14,2024-12-15
HKG,False,3,2024-12-15
GRD,True,7,2024-12-15
AGO,True,2,2024-12-15
SLE,,57,2024-12-15
EGY,True,28,2024-12-15
MNE,,63,2024-12-15
AUS,True,511,2024-12-15
TKM,True,8,2024-12-15
PHL,True,92,2024-12-15
COM,True,6,2024-12-15
PSE,True,6,2024-12-15
MDG,,46,2024-12-15
MAR,,31,2024-12-15
SDN,,28,2024-12-15
GEO,,51,2024-12-15
OMN,,9,2024-12-15
DOM,True,184,2024-12-15
KEN,False,31,2024-12-15
MWI,True,65,2024-12-15
AFG,True,5,2024-12-15
JPN,False,7,2024-12-15
CIV,False,3,2024-12-15
KGZ,False,3,2024-12-15
VNM,,61,2024-12-15
PAN,,21,2024-12-15
CIV,,11,2024-12-15
BLR,True,6,2024-12-15
LBR,,3,2024-12-15
IRQ,True,42,2024-12-15
KOR,,66,2024-12-15
KGZ,True,16,2024-12-15
SDN,False,4,2024-12-15
SLE,False,7,2024-12-15
ZAF,,70,2024-12-15
BTN,,52,2024-12-15
ISR,,26,2024-12-15
ARE,True,120,2024-12-15
ZMB,True,3,2024-12-15
GIN,False,4,2024-12-15
PRT,,23,2024-12-15
ARG,True,571,2024-12-15
OMN,True,16,2024-12-15
TUN,,10,2024-12-15
JOR,True,244,2024-12-15
CRI,False,42,2024-12-15
DZA,True,41,2024-12-15
LTU,,3,2024-12-15
IRN,,12,2024-12-15
ZWE,True,15,2024-12-15
PAK,False,24,2024-12-15
CYP,,3,2024-12-15
THA,True,636,2024-12-15
TWN,,106,2024-12-15
MYS,,120,2024-12-15
NGA,False,56,2024-12-15
MAC,,17,2024-12-15
ECU,True,272,2024-12-15
PER,True,196,2024-12-15
ZWE,False,28,2024-12-15
NGA,True,57,2024-12-15
SAU,False,43,2024-12-15
SRB,True,13,2024-12-15
PER,False,125,2024-12-15
WSM,False,3,2024-12-15
SDN,True,10,2024-12-15
MDV,False,27,2024-12-15
POL,False,15,2024-12-15
RUS,,1,2024-12-15
PAK,True,60,2024-12-15
TUN,True,5,2024-12-15
HTI,True,5,2024-12-15
KIR,,3,2024-12-15
GBR,True,2575,2024-12-15
BRN,False,4,2024-12-15
ARG,,630,2024-12-15
IRQ,False,41,2024-12-15
BLZ,,51,2024-12-15
BGD,False,750,2024-12-15
ITA,False,14,2024-12-15
ESP,False,5,2024-12-15
TTO,,57,2024-12-15
PRI,,3,2024-12-15
ESP,,28,2024-12-15
MYS,False,79,2024-12-15
CHN,True,43,2024-12-15
MAR,True,27,2024-12-15
NIC,False,21,2024-12-15
ZMB,False,5,2024-12-15
PAN,True,24,2024-12-15
KEN,,233,2024-12-15
PRI,True,4,2024-12-15
LKA,,36,2024-12-15
WSM,,12,2024-12-15
ISR,True,82,2024-12-15
MDV,,148,2024-12-15
POL,True,305,2024-12-15
GIB,False,2,2024-12-15
LBN,,12,2024-12-15
IRL,True,7,2024-12-15
AGO,,4,2024-12-15
KEN,True,255,2024-12-15
TWN,True,63,2024-12-15
SLB,,3,2024-12-15
IRL,,29,2024-12-15
GHA,False,7,2024-12-15
BRB,True,27,2024-12-15
SRB,False,2,2024-12-15
CMR,True,3,2024-12-15
UGA,True,157,2024-12-15
PNG,False,6,2024-12-15
SHN,True,4,2024-12-15
NGA,,105,2024-12-15
TUR,True,327,2024-12-15
KHM,False,14,2024-12-15
MNE,True,63,2024-12-15
HND,,33,2024-12-15
TON,False,5,2024-12-15
YEM,True,10,2024-12-15
SLV,,62,2024-12-15
ECU,,284,2024-12-15
GRD,,3,2024-12-15
ETH,False,9,2024-12-15
SYC,False,2,2024-12-15
DMA,True,2,2024-12-15
GRC,,81,2024-12-15
SYR,,8,2024-12-15
BRB,False,5,2024-12-15
DMA,False,2,2024-12-15
GIN,,140,2024-12-15
LBN,False,5,2024-12-15
COK,,8,2024-12-15
LBY,False,4,2024-12-15
SSD,True,2,2024-12-15
FJI,False,1,2024-12-15
NZL,False,429,2024-12-15
OMN,False,165,2024-12-15
RUS,True,2,2024-12-15
QAT,False,19,2024-12-15
LBY,True,3,2024-12-15
SGP,,159,2024-12-15
PRT,False,16,2024-12-15
HND,False,14,2024-12-15
IND,,1957,2024-12-15
KAZ,,31,2024-12-15
HTI,False,6,2024-12-15
GIN,True,8,2024-12-15
BRA,False,38,2024-12-15
HKG,,479,2024-12-15
NZL,True,293,2024-12-15
PHL,False,54,2024-12-15
MMR,,27,2024-12-15
KHM,,85,2024-12-15
MMR,False,15,2024-12-15
MKD,,52,2024-12-15
ALB,True,185,2024-12-15
AZE,True,271,2024-12-15
IRL,False,20,2024-12-15
IDN,,597,2024-12-15
CHN,,23,2024-12-15
MKD,True,40,2024-12-15
SLV,True,107,2024-12-15
PRI,False,2,2024-12-15
DZA,,39,2024-12-15
FLK,True,6,2024-12-15
GUY,True,99,2024-12-15
BOL,False,47,2024-12-15
VEN,True,147,2024-12-15
CIV,True,12,2024-12-15
JPN,,159,2024-12-15
ESP,True,41,2024-12-15
SRB,,12,2024-12-15
BHR,True,10,2024-12-15
TZA,,7,2024-12-15
BHS,False,4,2024-12-15
KGZ,,41,2024-12-15
LAO,,19,2024-12-15
PHL,,228,2024-12-15
IND,True,475,2024-12-15
EGY,,72,2024-12-15
KOR,True,53,2024-12-15
SSD,False,1,2024-12-15
PRY,True,142,2024-12-15
URY,False,6,2024-12-15
QAT,True,55,2024-12-15
VNM,False,6,2024-12-15
SHN,False,4,2024-12-15
BMU,True,1,2024-12-15
SEN,,1,2024-12-15
FLK,,2,2024-12-15
KOR,False,2,2024-12-15
CAN,True,1,2024-12-15
NAM,True,1,2024-12-15
MRT,True,1,2024-12-15
LCA,True,4,2024-12-15
LSO,,1,2024-12-15
KIR,True,2,2024-12-15
ZWE,,1,2024-12-15
CAN,,1,2024-12-15
BTN,False,1,2024-12-15
BLZ,True,1,2024-12-15
LTU,False,1,2024-12-15
BRA,True,226,2025-01-15
THA,False,41,2025-01-15
ZAF,False,126,2025-01-15
SLB,True,59,2025-01-15
HTI,,10,2025-01-15
PSE,,5,2025-01-15
NOR,True,130,2025-01-15
IRN,True,24,2025-01-15
POL,,255,2025-01-15
LVA,,19,2025-01-15
BRB,,27,2025-01-15
WSM,True,14,2025-01-15
JAM,,46,2025-01-15
ZMB,,7,2025-01-15
PRY,False,16,2025-01-15
BRA,,451,2025-01-15
BFA,True,5,2025-01-15
LAO,True,14,2025-01-15
MOZ,,109,2025-01-15
RWA,True,108,2025-01-15
TUR,False,21,2025-01-15
SOM,,12,2025-01-15
NPL,True,610,2025-01-15
ECU,False,45,2025-01-15
MDG,True,41,2025-01-15
BRN,,2,2025-01-15
SLB,False,2,2025-01-15
BOL,,60,2025-01-15
URY,,48,2025-01-15
AUS,False,554,2025-01-15
HKG,True,189,2025-01-15
IND,False,23,2025-01-15
SHN,False,4,2025-01-15
HND,True,24,2025-01-15
GIB,,19,2025-01-15
LBY,,11,2025-01-15
IDN,True,411,2025-01-15
ITA,True,21,2025-01-15
CHN,False,84,2025-01-15
BIH,False,2,2025-01-15
MOZ,False,3,2025-01-15
JPN,True,129,2025-01-15
ETH,True,18,2025-01-15
IRN,False,5,2025-01-15
VEN,False,15,2025-01-15
NRU,True,2,2025-01-15
ETH,,459,2025-01-15
KWT,False,12,2025-01-15
GEO,False,6,2025-01-15
LKA,True,46,2025-01-15
UKR,,1124,2025-01-15
ITA,,49,2025-01-15
BMU,True,1,2025-01-15
CMR,,21,2025-01-15
GHA,,12,2025-01-15
NOR,False,386,2025-01-15
TZA,True,788,2025-01-15
JAM,True,40,2025-01-15
BLZ,False,3,2025-01-15
SEN,,1,2025-01-15
ARE,False,92,2025-01-15
SGP,True,218,2025-01-15
MLI,True,4,2025-01-15
KWT,True,31,2025-01-15
GUY,,14,2025-01-15
COM,,4,2025-01-15
LCA,,2,2025-01-15
BHS,True,2,2025-01-15
ZAF,True,50,2025-01-15
SHN,,4,2025-01-15
SLV,False,11,2025-01-15
GUY,False,5,2025-01-15
PCN,,2,2025-01-15
QAT,,26,2025-01-15
MAR,False,4,2025-01-15
GBR,,2639,2025-01-15
MEX,False,163,2025-01-15
BOL,True,97,2025-01-15
TLS,True,76,2025-01-15
TZA,False,5,2025-01-15
MAC,True,17,2025-01-15
SOM,True,4,2025-01-15
PRY,,82,2025-01-15
GHA,True,17,2025-01-15
TTO,False,4,2025-01-15
ARE,,66,2025-01-15
UGA,False,15,2025-01-15
KAZ,True,10,2025-01-15
TON,,9,2025-01-15
GEO,True,71,2025-01-15
BIH,True,61,2025-01-15
URY,True,83,2025-01-15
MDG,False,3,2025-01-15
CRI,,84,2025-01-15
JOR,False,12,2025-01-15
SYC,True,34,2025-01-15
MMR,True,86,2025-01-15
LKA,False,9,2025-01-15
GBR,False,518,2025-01-15
TON,True,24,2025-01-15
LVA,True,122,2025-01-15
DZA,False,5,2025-01-15
NPL,,3,2025-01-15
CRI,True,73,2025-01-15
BRN,True,80,2025-01-15
UGA,,30,2025-01-15
AZE,,213,2025-01-15
FLK,,3,2025-01-15
AUS,,210,2025-01-15
MLI,,6,2025-01-15
JAM,False,30,2025-01-15
KNA,,3,2025-01-15
MEX,,812,2025-01-15
UKR,True,244,2025-01-15
GRC,False,16,2025-01-15
LBN,True,17,2025-01-15
AFG,,74,2025-01-15
PNG,,67,2025-01-15
BGD,,136,2025-01-15
YEM,,11,2025-01-15
IDN,False,97,2025-01-15
LVA,False,3,2025-01-15
MNG,,286,2025-01-15
BLR,,189,2025-01-15
NIC,True,48,2025-01-15
ARG,False,129,2025-01-15
LTU,True,6,2025-01-15
KOR,False,1,2025-01-15
TKM,,11,2025-01-15
NZL,,189,2025-01-15
THA,,2555,2025-01-15
CYP,False,8,2025-01-15
IRQ,,92,2025-01-15
NOR,,206,2025-01-15
MOZ,True,32,2025-01-15
VEN,,73,2025-01-15
SAU,True,821,2025-01-15
