country,policy,count,timestamp
GEO,reject,24,2025-06-15
NIC,none,15,2025-06-15
ALB,none,21,2025-06-15
FLK,reject,7,2025-06-15
CHL,none,6,2025-06-15
TKM,none,5,2025-06-15
TUN,quarantine,10,2025-06-15
CZE,reject,17,2025-06-15
GUY,invalid,1,2025-06-15
LAO,none,17,2025-06-15
YEM,none,3,2025-06-15
FIN,quarantine,29,2025-06-15
MNG,quarantine,2,2025-06-15
ZWE,reject,18,2025-06-15
IRN,quarantine,3,2025-06-15
CZE,quarantine,32,2025-06-15
MAC,none,17,2025-06-15
MOZ,quarantine,18,2025-06-15
VNM,quarantine,28,2025-06-15
MMR,invalid,1,2025-06-15
EGY,invalid,1,2025-06-15
TZA,quarantine,7,2025-06-15
SRB,quarantine,3,2025-06-15
DEU,reject,7,2025-06-15
SGP,quarantine,4,2025-06-15
TON,reject,20,2025-06-15
GIN,reject,1,2025-06-15
MLT,none,1,2025-06-15
LUX,reject,3,2025-06-15
LTU,none,4,2025-06-15
GRL,none,4,2025-06-15
CIV,reject,2,2025-06-15
MDG,quarantine,5,2025-06-15
SLE,quarantine,6,2025-06-15
UGA,reject,6,2025-06-15
TUN,reject,1,2025-06-15
ITA,quarantine,13,2025-06-15
PSE,none,3,2025-06-15
GHA,reject,4,2025-06-15
CIV,quarantine,15,2025-06-15
BHS,reject,3,2025-06-15
ETH,reject,6,2025-06-15
CIV,none,9,2025-06-15
AFG,reject,21,2025-06-15
GRD,reject,8,2025-06-15
BRN,none,1,2025-06-15
BRB,quarantine,28,2025-06-15
SDN,reject,6,2025-06-15
KEN,reject,14,2025-06-15
ITA,reject,13,2025-06-15
TON,quarantine,7,2025-06-15
KAZ,quarantine,9,2025-06-15
RWA,reject,3,2025-06-15
YEM,quarantine,2,2025-06-15
GUY,none,13,2025-06-15
GUY,reject,3,2025-06-15
KIR,quarantine,3,2025-06-15
DEU,quarantine,4,2025-06-15
PSE,reject,1,2025-06-15
CAN,none,6,2025-06-15
LTU,quarantine,3,2025-06-15
MNG,none,6,2025-06-15
KAZ,invalid,1,2025-06-15
MDG,none,8,2025-06-15
BWA,reject,1,2025-06-15
SVN,none,1,2025-06-15
MKD,reject,5,2025-06-15
COM,none,4,2025-06-15
HTI,quarantine,4,2025-06-15
LUX,quarantine,5,2025-06-15
UKR,invalid,3,2025-06-15
NPL,reject,6,2025-06-15
KAZ,reject,2,2025-06-15
HND,reject,8,2025-06-15
MDA,reject,1,2025-06-15
SHN,quarantine,4,2025-06-15
BTN,none,3,2025-06-15
LCA,quarantine,1,2025-06-15
CHL,quarantine,5,2025-06-15
CUB,none,3,2025-06-15
BGR,reject,1,2025-06-15
CUB,quarantine,4,2025-06-15
COM,reject,6,2025-06-15
DNK,none,4,2025-06-15
ZWE,none,2,2025-06-15
SSD,quarantine,2,2025-06-15
ISL,reject,5,2025-06-15
ISL,quarantine,2,2025-06-15
,quarantine,2,2025-06-15
TWN,invalid,4,2025-06-15
SYR,quarantine,7,2025-06-15
WSM,none,5,2025-06-15
KOR,quarantine,4,2025-06-15
IND,invalid,1,2025-06-15
ZMB,reject,2,2025-06-15
MDV,reject,3,2025-06-15
GRD,none,3,2025-06-15
SRB,reject,4,2025-06-15
IOT,reject,1,2025-06-15
FLK,none,3,2025-06-15
LCA,reject,1,2025-06-15
MCO,none,1,2025-06-15
BRB,reject,2,2025-06-15
SYC,reject,1,2025-06-15
TJK,none,1,2025-06-15
GRL,quarantine,1,2025-06-15
SYR,reject,2,2025-06-15
KGZ,reject,4,2025-06-15
IRN,none,5,2025-06-15
EST,reject,1,2025-06-15
CYP,quarantine,1,2025-06-15
KIR,reject,1,2025-06-15
HUN,none,1,2025-06-15
LBR,quarantine,1,2025-06-15
SSD,reject,1,2025-06-15
ARM,reject,1,2025-06-15
TLS,quarantine,5,2025-06-15
RUS,reject,2,2025-06-15
COG,quarantine,1,2025-06-15
CAN,reject,1,2025-06-15
BRA,invalid,1,2025-06-15
CAN,quarantine,2,2025-06-15
KOR,reject,1,2025-06-15
JOR,reject,2,2025-06-15
MRT,quarantine,1,2025-06-15
SWZ,none,1,2025-06-15
LTU,reject,1,2025-06-15
SVK,none,2,2025-06-15
TLS,reject,4,2025-06-15
LBR,reject,2,2025-06-15
NER,reject,1,2025-06-15
BTN,quarantine,1,2025-06-15
,reject,3,2025-06-15
DJI,reject,1,2025-06-15
SOM,reject,2,2025-06-15
SEN,none,1,2025-06-15
SLE,invalid,1,2025-06-15
CPV,none,1,2025-06-15
HTI,reject,1,2025-06-15
GIB,quarantine,1,2025-06-15
GNB,none,1,2025-06-15
SLB,reject,1,2025-06-15
IDN,invalid,1,2025-06-15
BLZ,none,2,2025-06-15
PCN,invalid,1,2025-06-15
LSO,reject,1,2025-06-15
BFA,reject,1,2025-06-15
AND,reject,1,2025-06-15
RUS,none,1,2025-06-15
FRA,none,1,2025-06-15
LIE,none,1,2025-06-15
TTO,reject,1,2025-06-15
HRV,none,1,2025-06-15
COK,quarantine,1,2025-06-15
BEN,reject,1,2025-06-15
ROU,none,1,2025-06-15
NGA,quarantine,37,2025-07-15
UGA,none,54,2025-07-15
NGA,reject,26,2025-07-15
UKR,none,1051,2025-07-15
URY,quarantine,36,2025-07-15
CHN,none,101,2025-07-15
DZA,quarantine,9,2025-07-15
HTI,none,9,2025-07-15
NZL,quarantine,52,2025-07-15
KAZ,none,21,2025-07-15
SWE,quarantine,106,2025-07-15
SLE,none,78,2025-07-15
BIH,quarantine,23,2025-07-15
SLV,none,36,2025-07-15
ISL,none,28,2025-07-15
PAN,quarantine,22,2025-07-15
ARE,reject,39,2025-07-15
NOR,none,136,2025-07-15
POL,quarantine,152,2025-07-15
DZA,none,5,2025-07-15
DOM,reject,67,2025-07-15
GBR,quarantine,1362,2025-07-15
IDN,quarantine,198,2025-07-15
POL,none,163,2025-07-15
IDN,none,579,2025-07-15
KEN,quarantine,238,2025-07-15
BGD,quarantine,381,2025-07-15
ECU,reject,132,2025-07-15
PER,none,375,2025-07-15
EGY,quarantine,56,2025-07-15
BEL,reject,96,2025-07-15
ESP,none,21,2025-07-15
AUT,reject,36,2025-07-15
,none,13,2025-07-15
THA,reject,86,2025-07-15
RWA,quarantine,58,2025-07-15
TUR,reject,53,2025-07-15
OMN,reject,60,2025-07-15
CHE,none,387,2025-07-15
PRT,reject,52,2025-07-15
ARE,none,129,2025-07-15
FJI,none,7,2025-07-15
BRN,reject,1,2025-07-15
GBR,reject,1202,2025-07-15
MKD,none,67,2025-07-15
IND,none,123,2025-07-15
EGY,none,36,2025-07-15
NOR,quarantine,90,2025-07-15
IRN,reject,16,2025-07-15
ALA,none,11,2025-07-15
CHE,quarantine,310,2025-07-15
SAU,reject,224,2025-07-15
AFG,none,40,2025-07-15
BHR,none,10,2025-07-15
CHN,reject,3,2025-07-15
AUT,none,249,2025-07-15
GEO,none,89,2025-07-15
DNK,quarantine,17,2025-07-15
MOZ,none,112,2025-07-15
LKA,quarantine,13,2025-07-15
SAU,none,62,2025-07-15
MEX,quarantine,205,2025-07-15
MAR,quarantine,11,2025-07-15
MNG,reject,306,2025-07-15
NLD,none,45,2025-07-15
AFG,reject,17,2025-07-15
AUT,quarantine,40,2025-07-15
CMR,quarantine,6,2025-07-15
OMN,none,33,2025-07-15
QAT,none,19,2025-07-15
PAK,none,102,2025-07-15
VEN,none,86,2025-07-15
DMA,quarantine,1,2025-07-15
LVA,reject,107,2025-07-15
CUB,reject,167,2025-07-15
TTO,none,25,2025-07-15
KWT,none,16,2025-07-15
MYS,reject,35,2025-07-15
BLR,quarantine,3,2025-07-15
HKG,quarantine,174,2025-07-15
FIN,none,177,2025-07-15
IRQ,none,42,2025-07-15
KGZ,quarantine,33,2025-07-15
JPN,quarantine,56,2025-07-15
GUY,quarantine,99,2025-07-15
LUX,none,49,2025-07-15
IND,quarantine,435,2025-07-15
CRI,none,50,2025-07-15
BLR,none,13,2025-07-15
ARG,quarantine,258,2025-07-15
MWI,reject,29,2025-07-15
UKR,reject,112,2025-07-15
RWA,none,79,2025-07-15
SSD,none,10,2025-07-15
PER,reject,91,2025-07-15
WSM,quarantine,12,2025-07-15
COK,none,9,2025-07-15
AUS,none,105,2025-07-15
GBR,none,1694,2025-07-15
BHR,quarantine,9,2025-07-15
TWN,reject,23,2025-07-15
ECU,quarantine,172,2025-07-15
BRA,none,269,2025-07-15
BRN,quarantine,82,2025-07-15
ISL,quarantine,2,2025-07-15
DOM,quarantine,52,2025-07-15
CHN,quarantine,36,2025-07-15
ISR,none,86,2025-07-15
ISR,reject,7,2025-07-15
TLS,none,79,2025-07-15
GIN,none,148,2025-07-15
UKR,quarantine,160,2025-07-15
PRT,none,137,2025-07-15
SOM,none,70,2025-07-15
SLB,none,34,2025-07-15
HKG,none,13,2025-07-15
BLZ,quarantine,54,2025-07-15
JOR,none,11,2025-07-15
NZL,none,281,2025-07-15
THA,none,672,2025-07-15
DNK,reject,99,2025-07-15
JAM,quarantine,44,2025-07-15
MMR,quarantine,114,2025-07-15
IRL,quarantine,4,2025-07-15
VNM,none,53,2025-07-15
NGA,none,145,2025-07-15
JPN,none,198,2025-07-15
LVA,none,22,2025-07-15
SRB,none,14,2025-07-15
URY,reject,53,2025-07-15
PER,quarantine,117,2025-07-15
PHL,none,218,2025-07-15
ALB,reject,182,2025-07-15
MNE,quarantine,63,2025-07-15
MLI,quarantine,5,2025-07-15
VEN,reject,62,2025-07-15
PHL,quarantine,79,2025-07-15
MLI,none,21,2025-07-15
LKA,none,20,2025-07-15
BGD,reject,61,2025-07-15
IRQ,reject,61,2025-07-15
SWE,reject,132,2025-07-15
HND,quarantine,16,2025-07-15
AUS,reject,578,2025-07-15
MOZ,reject,13,2025-07-15
AZE,quarantine,7,2025-07-15
AUS,quarantine,131,2025-07-15
AZE,reject,278,2025-07-15
LAO,reject,5,2025-07-15
TWN,none,71,2025-07-15
NZL,reject,233,2025-07-15
MAC,quarantine,15,2025-07-15
TTO,quarantine,14,2025-07-15
MDV,quarantine,78,2025-07-15
PNG,none,42,2025-07-15
PHL,reject,35,2025-07-15
KHM,quarantine,9,2025-07-15
LBN,quarantine,8,2025-07-15
PRT,quarantine,81,2025-07-15
NLD,quarantine,123,2025-07-15
GIN,quarantine,12,2025-07-15
BRA,reject,47,2025-07-15
TUR,quarantine,641,2025-07-15
BRA,quarantine,293,2025-07-15
BOL,none,62,2025-07-15
AFG,quarantine,16,2025-07-15
LBN,none,28,2025-07-15
BGR,quarantine,1,2025-07-15
TKM,quarantine,60,2025-07-15
MDV,none,126,2025-07-15
LBY,none,19,2025-07-15
PRY,none,109,2025-07-15
MYS,quarantine,257,2025-07-15
BIH,none,37,2025-07-15
AGO,reject,124,2025-07-15
ZAF,reject,54,2025-07-15
URY,none,37,2025-07-15
ISR,quarantine,10,2025-07-15
NPL,quarantine,589,2025-07-15
GRC,none,92,2025-07-15
NPL,none,10,2025-07-15
NLD,reject,181,2025-07-15
BRB,none,7,2025-07-15
MYS,none,152,2025-07-15
KWT,reject,12,2025-07-15
PNG,reject,6,2025-07-15
ARG,none,702,2025-07-15
SAU,quarantine,59,2025-07-15
TWN,quarantine,32,2025-07-15
ZMB,none,11,2025-07-15
PNG,quarantine,43,2025-07-15
ZAF,none,94,2025-07-15
BLR,reject,191,2025-07-15
IDN,reject,163,2025-07-15
ARG,reject,140,2025-07-15
SGP,reject,277,2025-07-15
JOR,quarantine,239,2025-07-15
PRY,quarantine,81,2025-07-15
KHM,none,48,2025-07-15
MAR,reject,20,2025-07-15
GRC,quarantine,23,2025-07-15
FIN,reject,20,2025-07-15
THA,quarantine,1934,2025-07-15
AGO,none,39,2025-07-15
BGD,none,230,2025-07-15
UGA,quarantine,144,2025-07-15
MMR,none,18,2025-07-15
JPN,reject,17,2025-07-15
MWI,none,48,2025-07-15
JAM,reject,23,2025-07-15
HKG,reject,301,2025-07-15
JAM,none,33,2025-07-15
PSE,quarantine,19,2025-07-15
PAK,quarantine,206,2025-07-15
SDN,quarantine,24,2025-07-15
KHM,reject,66,2025-07-15
TUN,none,4,2025-07-15
CRI,reject,55,2025-07-15
QAT,quarantine,27,2025-07-15
PAN,reject,11,2025-07-15
ARE,quarantine,57,2025-07-15
ECU,none,536,2025-07-15
BEL,none,207,2025-07-15
MEX,none,1117,2025-07-15
POL,reject,238,2025-07-15
TUR,none,302,2025-07-15
BHS,none,5,2025-07-15
LAO,quarantine,7,2025-07-15
MEX,reject,130,2025-07-15
NOR,reject,282,2025-07-15
SWE,none,189,2025-07-15
KEN,none,80,2025-07-15
CRI,quarantine,65,2025-07-15
IRL,none,33,2025-07-15
ETH,none,540,2025-07-15
SLV,quarantine,86,2025-07-15
MAR,none,57,2025-07-15
CHE,reject,214,2025-07-15
FJI,reject,1,2025-07-15
LBY,quarantine,3,2025-07-15
MDG,reject,38,2025-07-15
IND,reject,1828,2025-07-15
TZA,none,800,2025-07-15
GHA,quarantine,13,2025-07-15
DOM,none,181,2025-07-15
GRC,reject,9,2025-07-15
BEL,quarantine,154,2025-07-15
KOR,none,64,2025-07-15
ESP,reject,15,2025-07-15
BOL,reject,69,2025-07-15
ITA,none,47,2025-07-15
EGY,reject,10,2025-07-15
MWI,quarantine,3,2025-07-15
ETH,quarantine,15,2025-07-15
LKA,reject,27,2025-07-15
TKM,reject,6,2025-07-15
BOL,quarantine,37,2025-07-15
BHS,quarantine,2,2025-07-15
SYC,none,41,2025-07-15
IRN,invalid,1,2025-07-15
CHL,reject,7,2025-07-15
SGP,none,22,2025-07-15
ALB,quarantine,8,2025-07-15
IRQ,quarantine,19,2025-07-15
CMR,none,27,2025-07-15
SYR,none,6,2025-07-15
SLV,reject,27,2025-07-15
DMA,none,3,2025-07-15
VEN,quarantine,77,2025-07-15
PAK,reject,26,2025-07-15
CYP,none,10,2025-07-15
IRL,reject,18,2025-07-15
LCA,none,3,2025-07-15
SDN,none,24,2025-07-15
BIH,reject,34,2025-07-15
VNM,reject,29,2025-07-15
KIR,none,4,2025-07-15
KNA,none,5,2025-07-15
ALB,none,22,2025-07-15
GHA,none,19,2025-07-15
KGZ,none,30,2025-07-15
NRU,none,2,2025-07-15
PER,invalid,1,2025-07-15
BLZ,reject,1,2025-07-15
FJI,quarantine,25,2025-07-15
NIC,reject,20,2025-07-15
CYP,reject,1,2025-07-15
DEU,none,7,2025-07-15
TON,none,10,2025-07-15
BFA,none,7,2025-07-15
SLE,quarantine,18,2025-07-15
ZAF,quarantine,34,2025-07-15
NIC,quarantine,38,2025-07-15
LVA,quarantine,21,2025-07-15
LBN,reject,4,2025-07-15
MRT,none,26,2025-07-15
HND,none,28,2025-07-15
GIB,none,21,2025-07-15
SLE,reject,4,2025-07-15
DZA,reject,37,2025-07-15
ESP,quarantine,27,2025-07-15
LBR,none,39,2025-07-15
BTN,reject,64,2025-07-15
CZE,none,38,2025-07-15
SOM,quarantine,4,2025-07-15
YEM,reject,7,2025-07-15
BHR,reject,6,2025-07-15
PAN,none,13,2025-07-15
MMR,reject,22,2025-07-15
BMU,none,3,2025-07-15
AZE,none,7,2025-07-15
KWT,quarantine,28,2025-07-15
MKD,quarantine,19,2025-07-15
CMR,reject,1,2025-07-15
PCN,none,1,2025-07-15
QAT,reject,26,2025-07-15
PRY,reject,21,2025-07-15
PRI,none,5,2025-07-15
GEO,quarantine,17,2025-07-15
LBR,reject,3,2025-07-15
GEO,reject,24,2025-07-15
NIC,none,15,2025-07-15
FLK,reject,7,2025-07-15
CHL,none,5,2025-07-15
TKM,none,5,2025-07-15
TUN,quarantine,11,2025-07-15
CZE,reject,17,2025-07-15
GUY,invalid,1,2025-07-15
LAO,none,17,2025-07-15
OMN,quarantine,14,2025-07-15
YEM,none,4,2025-07-15
FIN,quarantine,32,2025-07-15
MNG,quarantine,3,2025-07-15
ZWE,reject,18,2025-07-15
IRN,quarantine,6,2025-07-15
CZE,quarantine,31,2025-07-15
MAC,none,17,2025-07-15
MOZ,quarantine,19,2025-07-15
VNM,quarantine,29,2025-07-15
MMR,invalid,1,2025-07-15
EGY,invalid,1,2025-07-15
TZA,quarantine,7,2025-07-15
SRB,quarantine,2,2025-07-15
DEU,reject,7,2025-07-15
SGP,quarantine,4,2025-07-15
TON,reject,20,2025-07-15
GIN,reject,1,2025-07-15
MLT,none,1,2025-07-15
LUX,reject,3,2025-07-15
LTU,none,4,2025-07-15
GRL,none,4,2025-07-15
CIV,reject,2,2025-07-15
MDG,quarantine,5,2025-07-15
UGA,reject,5,2025-07-15
TUN,reject,1,2025-07-15
ITA,quarantine,13,2025-07-15
PSE,none,3,2025-07-15
GHA,reject,4,2025-07-15
CIV,quarantine,15,2025-07-15
BHS,reject,3,2025-07-15
ETH,reject,6,2025-07-15
CIV,none,9,2025-07-15
GRD,reject,8,2025-07-15
BRN,none,1,2025-07-15
BRB,quarantine,28,2025-07-15
SDN,reject,6,2025-07-15
KEN,reject,13,2025-07-15
LUX,quarantine,7,2025-07-15
ITA,reject,13,2025-07-15
TON,quarantine,7,2025-07-15
KAZ,quarantine,9,2025-07-15
RWA,reject,3,2025-07-15
HND,invalid,1,2025-07-15
YEM,quarantine,1,2025-07-15
GUY,none,13,2025-07-15
GUY,reject,3,2025-07-15
KIR,quarantine,2,2025-07-15
DEU,quarantine,6,2025-07-15
CUB,none,5,2025-07-15
CAN,none,5,2025-07-15
LTU,quarantine,3,2025-07-15
ISL,reject,6,2025-07-15
MNG,none,5,2025-07-15
KAZ,invalid,1,2025-07-15
MDG,none,8,2025-07-15
BWA,reject,1,2025-07-15
SVN,none,1,2025-07-15
MKD,reject,5,2025-07-15
COM,none,4,2025-07-15
HTI,quarantine,4,2025-07-15
UKR,invalid,3,2025-07-15
NPL,reject,5,2025-07-15
KAZ,reject,2,2025-07-15
HND,reject,7,2025-07-15
MDA,reject,1,2025-07-15
SHN,quarantine,4,2025-07-15
BTN,none,3,2025-07-15
LCA,quarantine,1,2025-07-15
CHL,quarantine,5,2025-07-15
BGR,reject,1,2025-07-15
CUB,quarantine,5,2025-07-15
COM,reject,6,2025-07-15
DNK,none,4,2025-07-15
ZWE,none,2,2025-07-15
SSD,quarantine,2,2025-07-15
IRN,none,6,2025-07-15
,quarantine,2,2025-07-15
TWN,invalid,4,2025-07-15
SYR,quarantine,8,2025-07-15
WSM,none,5,2025-07-15
KOR,quarantine,4,2025-07-15
IND,invalid,1,2025-07-15
SHN,none,1,2025-07-15
ZMB,reject,2,2025-07-15
MDV,reject,3,2025-07-15
GRD,none,4,2025-07-15
SRB,reject,4,2025-07-15
IOT,reject,1,2025-07-15
FLK,none,3,2025-07-15
LCA,reject,1,2025-07-15
MCO,none,1,2025-07-15
BRB,reject,2,2025-07-15
SYC,reject,1,2025-07-15
TJK,none,1,2025-07-15
GRL,quarantine,1,2025-07-15
SYR,reject,2,2025-07-15
KGZ,reject,3,2025-07-15
EST,reject,1,2025-07-15
CYP,quarantine,1,2025-07-15
KIR,reject,1,2025-07-15
HUN,none,1,2025-07-15
LBR,quarantine,1,2025-07-15
SSD,reject,1,2025-07-15
ARM,reject,1,2025-07-15
TLS,quarantine,5,2025-07-15
RUS,reject,2,2025-07-15
COG,quarantine,1,2025-07-15
CAN,reject,2,2025-07-15
BRA,invalid,1,2025-07-15
CAN,quarantine,2,2025-07-15
KOR,reject,1,2025-07-15
JOR,reject,2,2025-07-15
MRT,quarantine,1,2025-07-15
TLS,reject,5,2025-07-15
SWZ,none,1,2025-07-15
LTU,reject,1,2025-07-15
SVK,none,2,2025-07-15
NER,reject,1,2025-07-15
BTN,quarantine,1,2025-07-15
,reject,3,2025-07-15
DJI,reject,1,2025-07-15
SOM,reject,2,2025-07-15
SEN,none,1,2025-07-15
SLE,invalid,1,2025-07-15
CPV,none,1,2025-07-15
NAM,quarantine,1,2025-07-15
HTI,reject,1,2025-07-15
GIB,quarantine,1,2025-07-15
GNB,none,1,2025-07-15
SLB,reject,1,2025-07-15
IDN,invalid,1,2025-07-15
BLZ,none,2,2025-07-15
PCN,invalid,1,2025-07-15
LSO,reject,1,2025-07-15
BFA,reject,1,2025-07-15
AND,reject,1,2025-07-15
RUS,none,1,2025-07-15
FRA,none,1,2025-07-15
LIE,none,1,2025-07-15
TTO,reject,1,2025-07-15
HRV,none,1,2025-07-15
COK,quarantine,1,2025-07-15
BEN,reject,1,2025-07-15
ROU,none,1,2025-07-15
UGA,none,54,2025-08-15
NGA,quarantine,39,2025-08-15
NGA,reject,26,2025-08-15
UKR,none,1062,2025-08-15
TON,quarantine,8,2025-08-15
URY,quarantine,37,2025-08-15
CHN,none,103,2025-08-15
DZA,quarantine,8,2025-08-15
HTI,none,9,2025-08-15
NZL,quarantine,53,2025-08-15
KAZ,none,20,2025-08-15
SWE,quarantine,106,2025-08-15
SLE,none,80,2025-08-15
BIH,quarantine,24,2025-08-15
SLV,none,41,2025-08-15
ISL,none,29,2025-08-15
PAN,quarantine,22,2025-08-15
ARE,reject,41,2025-08-15
NOR,none,137,2025-08-15
POL,quarantine,154,2025-08-15
DZA,none,5,2025-08-15
DOM,reject,68,2025-08-15
GBR,quarantine,1481,2025-08-15
IDN,quarantine,201,2025-08-15
POL,none,148,2025-08-15
IDN,none,623,2025-08-15
KEN,quarantine,245,2025-08-15
BGD,quarantine,397,2025-08-15
BOL,quarantine,40,2025-08-15
ECU,reject,138,2025-08-15
PER,none,398,2025-08-15
EGY,quarantine,57,2025-08-15
BEL,reject,97,2025-08-15
ESP,none,21,2025-08-15
AUT,reject,39,2025-08-15
,none,13,2025-08-15
THA,reject,87,2025-08-15
RWA,quarantine,58,2025-08-15
TUR,reject,52,2025-08-15
OMN,reject,62,2025-08-15
CHE,none,395,2025-08-15
PRT,reject,52,2025-08-15
ARE,none,127,2025-08-15
FJI,none,8,2025-08-15
BRN,reject,1,2025-08-15
GBR,reject,1271,2025-08-15
IND,none,130,2025-08-15
MKD,none,71,2025-08-15
EGY,none,38,2025-08-15
NOR,quarantine,89,2025-08-15
IRN,reject,19,2025-08-15
ALA,none,11,2025-08-15
CHE,quarantine,315,2025-08-15
SAU,reject,223,2025-08-15
AFG,none,53,2025-08-15
BHR,none,8,2025-08-15
CHN,reject,3,2025-08-15
AUT,none,251,2025-08-15
GEO,none,87,2025-08-15
DNK,quarantine,17,2025-08-15
MOZ,none,111,2025-08-15
LKA,quarantine,13,2025-08-15
SAU,none,53,2025-08-15
MEX,quarantine,211,2025-08-15
MAR,quarantine,11,2025-08-15
MNG,reject,310,2025-08-15
NLD,none,44,2025-08-15
AFG,reject,18,2025-08-15
AUT,quarantine,41,2025-08-15
CMR,quarantine,6,2025-08-15
OMN,none,33,2025-08-15
QAT,none,18,2025-08-15
PAK,none,116,2025-08-15
VEN,none,93,2025-08-15
DMA,quarantine,1,2025-08-15
LVA,reject,109,2025-08-15
CUB,reject,166,2025-08-15
TTO,none,25,2025-08-15
KWT,none,16,2025-08-15
MYS,reject,35,2025-08-15
BLR,quarantine,3,2025-08-15
HKG,quarantine,174,2025-08-15
FIN,none,176,2025-08-15
IRQ,none,40,2025-08-15
KGZ,quarantine,35,2025-08-15
JPN,quarantine,55,2025-08-15
GUY,quarantine,100,2025-08-15
LUX,none,48,2025-08-15
IND,quarantine,436,2025-08-15
CRI,none,45,2025-08-15
BLR,none,14,2025-08-15
ARG,quarantine,263,2025-08-15
MWI,reject,22,2025-08-15
UKR,reject,115,2025-08-15
RWA,none,79,2025-08-15
SSD,none,11,2025-08-15
PER,reject,97,2025-08-15
WSM,quarantine,12,2025-08-15
COK,none,9,2025-08-15
AUS,none,102,2025-08-15
GBR,none,1729,2025-08-15
BHR,quarantine,9,2025-08-15
TWN,reject,23,2025-08-15
ECU,quarantine,193,2025-08-15
BRA,none,266,2025-08-15
BRN,quarantine,82,2025-08-15
ISL,quarantine,3,2025-08-15
DOM,quarantine,52,2025-08-15
CHN,quarantine,36,2025-08-15
ISR,none,87,2025-08-15
ISR,reject,8,2025-08-15
TLS,none,82,2025-08-15
GIN,none,156,2025-08-15
UKR,quarantine,166,2025-08-15
PRT,none,135,2025-08-15
SOM,none,74,2025-08-15
SLB,none,34,2025-08-15
HKG,none,13,2025-08-15
BLZ,quarantine,55,2025-08-15
JOR,none,12,2025-08-15
NZL,none,284,2025-08-15
THA,none,677,2025-08-15
DNK,reject,99,2025-08-15
JAM,quarantine,44,2025-08-15
MMR,quarantine,116,2025-08-15
IRL,quarantine,4,2025-08-15
VNM,none,54,2025-08-15
NGA,none,154,2025-08-15
JPN,none,203,2025-08-15
LVA,none,21,2025-08-15
SRB,none,14,2025-08-15
URY,reject,52,2025-08-15
PER,quarantine,116,2025-08-15
PHL,none,219,2025-08-15
ALB,reject,180,2025-08-15
MNE,quarantine,63,2025-08-15
MLI,quarantine,5,2025-08-15
VEN,reject,64,2025-08-15
PHL,quarantine,81,2025-08-15
MLI,none,21,2025-08-15
LKA,none,22,2025-08-15
BGD,reject,56,2025-08-15
IRQ,reject,65,2025-08-15
SWE,reject,133,2025-08-15
HND,quarantine,16,2025-08-15
AUS,reject,581,2025-08-15
MOZ,reject,13,2025-08-15
AZE,quarantine,6,2025-08-15
AUS,quarantine,132,2025-08-15
AZE,reject,284,2025-08-15
LAO,reject,5,2025-08-15
TWN,none,71,2025-08-15
NZL,reject,239,2025-08-15
MAC,quarantine,17,2025-08-15
TTO,quarantine,14,2025-08-15
MDV,quarantine,79,2025-08-15
PNG,none,46,2025-08-15
PHL,reject,36,2025-08-15
KHM,quarantine,12,2025-08-15
LBN,quarantine,9,2025-08-15
PRT,quarantine,84,2025-08-15
NLD,quarantine,124,2025-08-15
GIN,quarantine,13,2025-08-15
BRA,reject,52,2025-08-15
TUR,quarantine,638,2025-08-15
BRA,quarantine,307,2025-08-15
BOL,none,65,2025-08-15
AFG,quarantine,19,2025-08-15
LBN,none,23,2025-08-15
BGR,quarantine,1,2025-08-15
TKM,quarantine,65,2025-08-15
MDV,none,128,2025-08-15
LBY,none,21,2025-08-15
PRY,none,110,2025-08-15
MYS,quarantine,266,2025-08-15
BIH,none,37,2025-08-15
AGO,reject,128,2025-08-15
ZAF,reject,59,2025-08-15
URY,none,38,2025-08-15
ISR,quarantine,14,2025-08-15
NPL,quarantine,587,2025-08-15
GRC,none,94,2025-08-15
SLE,quarantine,21,2025-08-15
NPL,none,10,2025-08-15
NLD,reject,180,2025-08-15
BRB,none,7,2025-08-15
MYS,none,151,2025-08-15
KWT,reject,12,2025-08-15
PNG,reject,5,2025-08-15
ARG,none,986,2025-08-15
SAU,quarantine,57,2025-08-15
TWN,quarantine,32,2025-08-15
ZMB,none,11,2025-08-15
PNG,quarantine,43,2025-08-15
ZAF,none,96,2025-08-15
BLR,reject,191,2025-08-15
IDN,reject,167,2025-08-15
CUB,none,6,2025-08-15
ARG,reject,148,2025-08-15
SGP,reject,281,2025-08-15
JOR,quarantine,231,2025-08-15
PRY,quarantine,84,2025-08-15
KHM,none,51,2025-08-15
MAR,reject,21,2025-08-15
GRC,quarantine,25,2025-08-15
FIN,reject,19,2025-08-15
THA,quarantine,1946,2025-08-15
AGO,none,39,2025-08-15
LUX,quarantine,10,2025-08-15
BGD,none,234,2025-08-15
LBN,reject,9,2025-08-15
UGA,quarantine,144,2025-08-15
MMR,none,19,2025-08-15
JPN,reject,14,2025-08-15
MWI,none,37,2025-08-15
JAM,reject,22,2025-08-15
HKG,reject,303,2025-08-15
JAM,none,34,2025-08-15
PSE,quarantine,19,2025-08-15
PAK,quarantine,210,2025-08-15
HND,none,29,2025-08-15
SDN,quarantine,25,2025-08-15
KHM,reject,66,2025-08-15
TUN,none,4,2025-08-15
CRI,reject,74,2025-08-15
QAT,quarantine,29,2025-08-15
PAN,reject,11,2025-08-15
ARE,quarantine,60,2025-08-15
ECU,none,553,2025-08-15
