country,policy,count,timestamp
MDA,invalid,3,2024-03-15
HTI,invalid,1,2024-03-15
ECU,invalid,6,2024-03-15
MDG,invalid,1,2024-03-15
QAT,invalid,2,2024-03-15
ARE,none,1,2024-03-15
BMU,invalid,1,2024-03-15
KIR,quarantine,6,2024-03-15
GUY,invalid,1,2024-03-15
MLT,invalid,1,2024-03-15
LVA,invalid,5,2024-03-15
ARM,none,5,2024-03-15
CXR,invalid,2,2024-03-15
REU,invalid,3,2024-03-15
SOM,invalid,1,2024-03-15
SLV,invalid,2,2024-03-15
FSM,invalid,1,2024-03-15
PRY,invalid,1,2024-03-15
NGA,invalid,1,2024-03-15
LBR,quarantine,3,2024-03-15
STP,invalid,1,2024-03-15
BWA,invalid,1,2024-03-15
JEY,invalid,2,2024-03-15
COK,quarantine,2,2024-03-15
MOZ,invalid,1,2024-03-15
DOM,invalid,2,2024-03-15
CRI,invalid,2,2024-03-15
SSD,reject,2,2024-03-15
SRB,invalid,1,2024-03-15
MMR,invalid,1,2024-03-15
EGY,invalid,1,2024-03-15
WSM,invalid,1,2024-03-15
GIN,reject,1,2024-03-15
LAO,invalid,3,2024-03-15
BOL,invalid,2,2024-03-15
PSE,invalid,1,2024-03-15
BEN,invalid,1,2024-03-15
GUF,quarantine,2,2024-03-15
SGS,invalid,2,2024-03-15
GUM,reject,2,2024-03-15
COM,quarantine,4,2024-03-15
CYM,invalid,1,2024-03-15
NIC,invalid,1,2024-03-15
BGD,reject,1,2024-03-15
VCT,invalid,3,2024-03-15
RUS,invalid,139,2024-04-15
UGA,none,680,2024-04-15
USA,quarantine,8487,2024-04-15
NGA,quarantine,1185,2024-04-15
CCK,none,11901,2024-04-15
NGA,reject,870,2024-04-15
UKR,none,19945,2024-04-15
ESP,reject,15164,2024-04-15
TON,quarantine,360,2024-04-15
MOZ,quarantine,257,2024-04-15
URY,quarantine,1609,2024-04-15
GMB,reject,18,2024-04-15
CHN,none,15993,2024-04-15
LTU,quarantine,2236,2024-04-15
SPM,reject,190,2024-04-15
BOL,reject,397,2024-04-15
NIU,invalid,23,2024-04-15
GGY,quarantine,642,2024-04-15
ITA,none,729240,2024-04-15
KGZ,reject,142,2024-04-15
HUN,quarantine,8923,2024-04-15
ZMB,quarantine,108,2024-04-15
EGY,reject,237,2024-04-15
HTI,none,140,2024-04-15
DZA,quarantine,391,2024-04-15
HTI,reject,71,2024-04-15
CUB,quarantine,100,2024-04-15
CYM,quarantine,121,2024-04-15
SVK,reject,6756,2024-04-15
NZL,quarantine,8986,2024-04-15
SPM,none,423,2024-04-15
MDA,none,3864,2024-04-15
NFK,quarantine,4,2024-04-15
SWE,quarantine,11143,2024-04-15
UZB,reject,1019,2024-04-15
KAZ,none,5201,2024-04-15
SLE,none,112,2024-04-15
CXR,quarantine,274,2024-04-15
CXR,none,584,2024-04-15
SSD,reject,2,2024-04-15
YEM,reject,27,2024-04-15
KAZ,quarantine,3646,2024-04-15
VNM,quarantine,2347,2024-04-15
MUS,reject,258,2024-04-15
MWI,quarantine,32,2024-04-15
SLV,none,658,2024-04-15
IOT,invalid,110,2024-04-15
IRN,none,33798,2024-04-15
ISL,none,7371,2024-04-15
TKL,quarantine,192,2024-04-15
ETH,reject,42,2024-04-15
ETH,quarantine,47,2024-04-15
LCA,reject,85,2024-04-15
SVK,none,46083,2024-04-15
TKL,reject,353,2024-04-15
PAN,quarantine,187,2024-04-15
RWA,reject,106,2024-04-15
BHR,reject,153,2024-04-15
VCT,reject,353,2024-04-15
POL,quarantine,101019,2024-04-15
NOR,none,73101,2024-04-15
DZA,none,691,2024-04-15
DOM,reject,671,2024-04-15
LKA,reject,628,2024-04-15
PAN,none,784,2024-04-15
POL,none,433202,2024-04-15
GBR,quarantine,69316,2024-04-15
IDN,quarantine,10918,2024-04-15
REU,none,2664,2024-04-15
FRO,reject,317,2024-04-15
VUT,quarantine,19,2024-04-15
USA,reject,14008,2024-04-15
SPM,quarantine,260,2024-04-15
GRD,quarantine,24,2024-04-15
MMR,reject,74,2024-04-15
IDN,none,33253,2024-04-15
KEN,quarantine,1672,2024-04-15
TCD,none,38,2024-04-15
IDN,invalid,31,2024-04-15
STP,reject,290,2024-04-15
TKM,reject,65,2024-04-15
MNE,none,36207,2024-04-15
GGY,none,2053,2024-04-15
EST,reject,2913,2024-04-15
ATF,quarantine,119,2024-04-15
BOL,quarantine,418,2024-04-15
GAB,reject,133,2024-04-15
PRT,invalid,237,2024-04-15
IOT,none,53790,2024-04-15
ISL,reject,1313,2024-04-15
PLW,reject,744,2024-04-15
SXM,none,103,2024-04-15
ROU,quarantine,9256,2024-04-15
PER,none,10910,2024-04-15
JEY,reject,190,2024-04-15
DEU,invalid,505,2024-04-15
ECU,reject,1066,2024-04-15
EGY,quarantine,174,2024-04-15
CIV,none,1366,2024-04-15
AUT,reject,12196,2024-04-15
ESP,none,186746,2024-04-15
SWE,invalid,171,2024-04-15
BHS,quarantine,18,2024-04-15
RUS,quarantine,32153,2024-04-15
GRL,reject,308,2024-04-15
SYC,none,217,2024-04-15
BDI,none,137,2024-04-15
BDI,reject,67,2024-04-15
,none,204173,2024-04-15
PLW,quarantine,1263,2024-04-15
